36,178,43748,43761
36,19,43767,43785
36,15,43792,43809
36,136,43816,43821
36,30,43826,0
37,26,43464,43466
37,198,43472,43478
37,115,43484,43495
37,108,43501,43517
37,114,43518,43534
37,49,43542,43560
37,127,43561,43581
37,71,43589,43596
37,70,43604,43606
37,72,43616,43627
37,38,43636,43647
37,151,43652,43666
37,179,43667,43671
37,153,43676,43681
37,102,43682,43691
37,181,43696,43697
37,35,43702,43717
37,169,43720,43723
37,50,43729,43748
37,19,43757,43761
37,160,43762,43765
37,47,43770,43788
37,151,43796,43807
37,189,43810,43828
38,116,43470,43477
38,162,43486,43506
38,141,43508,43511
38,111,43513,43514
38,197,43515,43529
38,161,43532,43547
38,130,43550,43567
38,138,43575,43576
38,131,43578,43588
38,74,43589,43597
38,151,43603,43605
38,2,43607,43618
38,138,43620,43634
38,148,43644,43645
38,145,43651,43658
38,190,43660,43661
38,83,43662,43679
38,154,43681,43690
38,102,43698,43707
38,136,43717,43725
38,147,43730,43740
38,31,43741,43755
38,84,43761,43778
38,106,43779,43780
38,119,43781,43782
38,34,43785,43789
38,8,43799,43815
38,169,43816,0
39,3,43457,43470
39,71,43479,43497
39,52,43499,43503
39,163,43512,43523
39,104,43529,43531
39,53,43538,43548
39,145,43556,43574
39,86,43583,43586
39,51,43596,43603
39,80,43607,43608
39,106,43617,43619
39,22,43627,43645
39,131,43649,43652
39,196,43654,43658
39,159,43667,43675
39,138,43680,43698
39,100,43706,43711
39,14,43718,43729
39,116,43739,43749
39,22,43760,43771
39,81,43772,43790
39,192,43796,43809
39,130,43812,43828
39,176,43830,0
40,19,43465,43467
40,129,43523,43536
40,37,43708,43728
41,85,43454,43466
41,153,43482,43500
41,76,43501,43502
41,172,43509,43512
41,62,43523,43540
41,154,43549,43568
41,162,43570,43580
41,130,43595,43609
41,29,43614,43620
41,40,43626,43636
41,156,43647,43662
41,63,43677,43684
41,118,43695,43705
41,154,43712,43730
41,30,43743,43744
41,101,43755,43762
41,148,43771,43791
41,182,43800,43810
41,147,43811,43820
41,110,43829,0
42,114,43453,43469
42,156,43556,43565
42,45,43599,43606
42,168,43610,43629
42,142,43693,43703
43,169,43461,43473
43,47,43475,43477
43,75,43485,43491
43,176,43498,43506
43,38,43514,43534
43,55,43539,43555
43,140,43559,43563
43,21,43567,43570
43,62,43580,43596
43,5,43597,43615
43,196,43617,43637
43,38,43641,43652
43,105,43654,43672
43,81,43677,43691
43,169,43698,43717
43,71,43720,43725
43,26,43731,43748
43,118,43754,43760
43,71,43765,43773
43,46,43774,43788
43,125,43789,43790
43,176,43795,43804
43,101,43808,43818
43,47,43820,43828
43,150,43830,0
44,67,43450,43466
44,137,43526,43535
44,186,43541,43561
44,149,43626,43646
44,36,43688,43695
45,17,43489,43491
45,42,43521,43529
45,118,43546,43558
45,58,43564,43580
45,16,43600,43609
45,164,43642,43643
45,186,43657,43664
45,26,43674,43694
45,187,43710,43713
45,196,43720,43737
45,146,43765,43770
46,76,43463,43474
46,148,43522,43523
46,62,43534,43549
46,90,43581,43592
46,116,43596,43610
46,184,43668,43674
46,47,43734,43746
47,132,43464,43467
47,10,43472,43473
47,191,43475,43492
47,197,43495,43499
47,54,43509,43520
47,93,43529,43542
47,194,43550,43559
47,86,43569,43574
47,186,43575,43578
47,13,43584,43596
47,122,43603,43610
47,173,43611,43628
47,21,43634,43654
47,70,43662,43671
47,2,43673,43675
47,53,43680,43698
47,190,43700,43713
47,36,43716,43726
47,10,43735,43750
47,25,43752,43759
47,67,43768,43787
47,19,43794,43796
47,23,43801,43815
47,69,43819,0
48,179,43467,43472
48,127,43476,43488
48,60,43489,43496
48,72,43501,43513
48,10,43520,43535
48,115,43536,43547
48,145,43550,43564
48,195,43566,43584
48,45,43586,43595
48,17,43598,43605
48,81,43606,43622
48,146,43623,43625
48,49,43628,43642
48,58,43646,43661
48,29,43670,43677
48,42,43685,43701
48,172,43705,43717
48,199,43724,43725
48,15,43732,43737
48,19,43739,43747
48,174,43750,43757
48,20,43761,43780
48,34,43781,43793
48,80,43799,43803
48,48,43808,43826
49,142,43464,43478
49,137,43489,43508
49,16,43514,43518
49,86,43523,43543
49,103,43550,43568
49,159,43570,43586
49,186,43595,43601
49,102,43609,43622
49,123,43634,43646
49,123,43652,43658
49,125,43662,43680
49,117,43690,43704
49,166,43712,43722
49,28,43736,43754
49,179,43759,43777
49,147,43786,43789
49,128,43790,43795
49,172,43797,43812
49,12,43820,43821
49,30,43831,0
50,147,43535,43553
50,111,43583,43584
50,139,43595,43603
50,60,43605,43606
50,132,43616,43624
51,161,43469,43474
51,81,43484,43486
51,178,43487,43494
51,157,43500,43516
51,151,43520,43529
51,12,43532,43549
51,104,43557,43558
51,187,43560,43568
51,173,43576,43594
51,62,43597,43603
51,195,43607,43616
51,116,43623,43632
51,144,43642,43658
51,178,43665,43668
51,99,43672,43675
51,98,43676,43681
51,65,43691,43703
51,158,43706,43708
51,76,43719,43724
51,45,43731,43737
51,160,43742,43758
51,39,43760,43777
51,13,43779,43787
51,80,43792,43810
51,171,43819,0
52,96,43518,43528
52,142,43568,43586
52,33,43607,43614
52,74,43662,43671
52,13,43702,43711
52,103,43732,43733
52,77,43777,43778
53,159,43448,43466
53,136,43483,43494
53,1,43504,43506
53,100,43508,43513
53,37,43529,43548
53,170,43557,43567
53,105,43568,43577
53,123,43592,43593
53,118,43603,43615
53,164,43632,43649
53,5,43659,43663
53,27,43678,43680
53,126,43691,43700
53,21,43701,43707
53,17,43712,43719
53,43,43735,43744
53,49,43748,43765
53,150,43774,43785
53,182,43797,43804
53,161,43808,43822
54,41,43460,43466
54,68,43477,43478
54,200,43482,43501
54,189,43511,43522
54,178,43523,43536
54,104,43545,43561
54,154,43566,43574
54,53,43583,43599
54,144,43604,43618
54,56,43625,43626
54,130,43631,43632
54,49,43643,43648
54,10,43655,43666
54,123,43673,43674
54,113,43684,43693
54,84,43703,43706
54,111,43714,43729
54,9,43732,43749
54,74,43752,43755
54,150,43762,43778
54,115,43788,43798
54,171,43806,43813
54,127,43816,43831
55,52,43457,43472
55,93,43492,43508
55,16,43528,43547
55,174,43567,43570
55,52,43595,43596
55,56,43607,43626
55,176,43639,43658
55,52,43661,43671
55,42,43680,43685
55,45,43701,43707
55,55,43722,43736
55,158,43754,43767
55,173,43781,43782
55,94,43801,43805
55,161,43807,43809
55,31,43830,0
56,147,43469,43477
56,182,43484,43499
56,194,43503,43521
56,66,43525,43531
56,158,43532,43535
56,111,43542,43551
56,60,43560,43564
56,31,43569,43578
56,50,43587,43604
56,150,43605,43610
56,51,43613,43619
56,127,43626,43636
56,180,43641,43644
56,123,43654,43668
56,200,43671,43684
56,94,43692,43711
56,130,43721,43735
56,19,43736,43750
56,117,43754,43771
56,141,43775,43786
56,8,43789,43804
56,130,43809,43814
56,21,43824,43829
56,194,43831,0
57,144,43580,43590
57,199,43663,43664
58,102,43459,43470
58,163,43484,43501
58,96,43504,43507
58,22,43509,43513
58,132,43526,43543
58,2,43545,43547
58,1,43551,43558
58,52,43559,43579
58,163,43585,43595
58,38,43602,43619
58,189,43628,43632
58,105,43633,43650
58,24,43659,43674
58,23,43681,43682
58,110,43688,43702
58,178,43708,43710
58,111,43726,43729
58,143,43731,43747
58,139,43750,43768
58,29,43776,43777
58,67,43783,43800
58,45,43808,43817
58,24,43820,0
59,74,43589,43590
59,116,43661,43671
60,99,43454,43472
60,90,43474,43480
60,97,43488,43494
60,3,43501,43507
60,5,43513,43518
60,143,43527,43547
60,138,43555,43567
60,95,43578,43586
60,67,43595,43601
60,193,43607,43617
60,191,43618,43631
60,163,43638,43652
60,114,43654,43662
60,132,43676,43695
60,58,43711,43731
60,32,43732,43746
60,57,43756,43761
60,166,43769,43772
60,172,43789,43795
60,113,43804,43811
60,109,43823,0
61,45,43463,43483
61,86,43490,43494
61,24,43501,43518
61,143,43523,43536
61,70,43538,43546
61,92,43555,43557
61,109,43564,43570
61,59,43571,43577
61,2,43581,43592
61,86,43597,43609
61,65,43611,43618
61,109,43624,43627
61,187,43629,43636
61,176,43643,43651
61,163,43652,43667
61,140,43676,43690
61,13,43694,43697
61,95,43701,43703
61,66,43710,43715
61,74,43722,43734
61,29,43740,43753
61,24,43757,43772
61,134,43778,43783
61,156,43793,43811
61,172,43812,43813
61,73,43816,43820
61,16,43823,0
62,113,43471,43482
62,94,43489,43505
62,9,43509,43529
62,36,43535,43536
62,13,43539,43552
62,2,43558,43578
62,111,43584,43604
62,38,43610,43611
62,130,43612,43628
62,27,43640,43650
62,30,43657,43669
62,105,43674,43688
62,47,43696,43700
62,20,43710,43720
62,193,43724,43726
62,106,43735,43752
62,48,43757,43764
62,187,43771,43777
62,99,43782,43794
62,162,43807,43813
62,9,43816,43830
63,46,43476,43484
63,85,43487,43494
63,132,43502,43509
63,85,43517,43524
63,120,43533,43550
63,65,43558,43569
63,112,43570,43571
63,1,43583,43588
63,37,43595,43600
63,19,43606,43609
63,100,43612,43632
63,158,43635,43644
63,153,43646,43647
63,17,43648,43667
63,49,43673,43691
63,120,43706,43708
63,49,43724,43739
63,66,43749,43756
63,83,43762,43782
63,103,43795,43799
63,14,43815,43818
63,125,43820,43823
63,103,43826,0
64,53,43465,43475
64,15,43498,43513
64,71,43545,43547
64,140,43569,43583
64,118,43584,43585
64,105,43617,43628
64,10,43647,43652
64,25,43655,43658
64,139,43691,43695
64,164,43706,43716
64,40,43753,43766
65,162,43483,43489
65,87,43500,43512
65,113,43521,43526
65,3,43534,43543
65,165,43548,43551
65,40,43560,43564
65,23,43570,43578
65,129,43596,43607
65,180,43621,43631
65,108,43638,43655
65,195,43672,43681
65,183,43683,43692
65,175,43704,43713
65,59,43715,43720
65,47,43734,43743
65,159,43760,43762
65,150,43775,43778
65,123,43794,43804
65,144,43809,43829
66,128,43470,43475
66,88,43480,43488
66,87,43492,43499
66,69,43508,43523
66,16,43525,43539
66,24,43543,43561
66,124,43570,43577
66,30,43581,43584
66,102,43594,43599
66,112,43606,43617
66,30,43620,43632
66,113,43633,43636
66,9,43639,43649
66,95,43651,43661
66,41,43666,43678
66,147,43680,43695
66,114,43705,43711
66,123,43722,43735
66,81,43743,43752
66,19,43759,43763
66,104,43772,43782
66,176,43788,43794
66,76,43799,43801
66,155,43811,43819
66,84,43823,0
67,104,43518,43527
67,111,43646,43661
68,164,43496,43500
68,129,43506,43507
68,12,43529,43548
68,72,43581,43588
68,87,43603,43607
68,19,43608,43614
68,110,43618,43636
68,147,43640,43650
69,57,43462,43474
69,161,43499,43517
69,171,43577,43579
69,131,43626,43629
69,171,43689,43700
69,143,43704,43720
69,189,43735,43743
70,184,43448,43468
70,192,43497,43512
70,47,43523,43531
70,185,43558,43566
70,79,43588,43601
70,160,43623,43635
70,174,43644,43656
71,44,43574,43586
71,182,43627,43636
71,179,43736,43750
72,156,43471,43488
72,22,43490,43495
72,46,43496,43509
72,134,43513,43516
72,162,43517,43528
72,68,43539,43545
72,30,43555,43567
72,123,43572,43576
72,196,43584,43586
72,36,43587,43589
72,52,43596,43609
72,84,43619,43626
72,115,43629,43646
72,128,43649,43653
72,6,43660,43668
72,143,43669,43677
72,120,43683,43686
72,111,43693,43695
72,35,43697,43706
72,192,43715,43717
72,17,43719,43731
72,33,43736,43740
72,41,43744,43760
72,169,43764,43782
72,26,43788,43796
72,117,43805,43810
72,109,43821,0
73,67,43450,43466
73,137,43482,43494
73,183,43561,43571
73,127,43591,43594
73,113,43609,43610
73,12,43619,43639
74,144,43509,43524
74,91,43559,43564
74,60,43639,43655
74,52,43746,43747
75,93,43481,43499
75,162,43509,43513
75,156,43527,43538
75,30,43553,43565
75,65,43575,43588
75,87,43600,43612
75,71,43626,43632
75,61,43637,43656
75,56,43661,43664
75,16,43669,43674
75,27,43683,43702
75,6,43707,43718
75,101,43732,43752
75,32,43757,43759
75,160,43767,43774
75,131,43786,43804
75,33,43805,43821
76,47,43470,43489
76,137,43496,43511
76,41,43514,43517
76,200,43534,43543
76,18,43552,43568
76,29,43583,43602
76,172,43610,43615
76,179,43631,43646
76,68,43650,43666
76,44,43675,43676
76,191,43685,43704
76,190,43710,43718
76,136,43724,43735
76,40,43749,43763
76,169,43768,43779
76,52,43795,43811
76,121,43818,43828
77,158,43486,43506
77,66,43547,43555
77,79,43586,43594
77,13,43637,43651
77,46,43714,43716
78,81,43452,43468
78,11,43475,43481
78,159,43482,43492
78,77,43498,43506
78,8,43508,43521
78,7,43525,43530
78,135,43539,43542
78,102,43547,43565
78,152,43569,43589
78,135,43592,43605
78,177,43607,43615
78,66,43617,43632
78,168,43641,43653
78,45,43662,43677
78,157,43678,43698
78,142,43704,43706
78,174,43711,43719
78,27,43720,43734
78,196,43736,43755
78,35,43756,43770
78,150,43779,43781
78,156,43790,43801
78,175,43804,43822
78,79,43830,0
79,83,43477,43493
79,41,43498,43517
79,35,43522,43542
79,92,43550,43567
79,67,43574,43590
79,146,43599,43610
79,178,43611,43614
79,154,43619,43623
79,70,43627,43629
79,66,43631,43634
79,168,43637,43650
79,42,43659,43675
79,70,43685,43694
79,73,43697,43703
79,133,43705,43716
79,28,43727,43734
79,64,43735,43745
79,37,43747,43756
79,109,43766,43783
79,173,43785,43794
79,182,43797,43814
79,75,43821,43823
79,74,43825,0
80,50,43487,43493
80,74,43509,43518
80,180,43540,43556
80,95,43565,43568
80,43,43571,43584
80,156,43591,43595
80,109,43597,43614
80,193,43634,43640
80,23,43642,43646
80,17,43648,43662
80,69,43667,43671
80,53,43675,43687
80,191,43699,43719
80,80,43735,43752
80,194,43756,43764
81,90,43490,43497
81,38,43502,43519
81,31,43520,43531
81,182,43546,43553
81,99,43579,43584
81,60,43601,43604
81,69,43606,43614
81,70,43630,43632
81,149,43659,43677
81,116,43681,43692
81,102,43711,43725
81,156,43727,43732
82,78,43480,43500
82,34,43509,43518
82,37,43529,43545
82,38,43550,43554
82,38,43581,43587
82,108,43611,43623
82,134,43641,43656
82,96,43671,43681
82,173,43699,43705
82,195,43728,43747
82,84,43749,43755
82,188,43779,43790
83,85,43467,43477
83,99,43483,43487
83,75,43490,43496
83,99,43506,43517
83,97,43523,43527
83,95,43530,43536
83,199,43545,43554
83,200,43562,43572
83,196,43583,43588
83,13,43595,43603
83,185,43607,43621
83,27,43622,43632
83,143,43640,43644
83,145,43651,43657
83,11,43661,43671
83,177,43672,43686
83,54,43696,43701
83,133,43704,43723
83,47,43728,43739
83,181,43748,43761
83,197,43764,43783
83,90,43792,43807
83,126,43812,43813
83,158,43822,43830
84,151,43451,43466
84,35,43479,43499
84,165,43515,43529
84,56,43545,43549
84,37,43556,43559
84,177,43564,43575
84,2,43589,43600
84,14,43614,43621
84,26,43639,43651
84,159,43660,43661
84,47,43666,43680
84,189,43688,43689
84,22,43712,43715
84,48,43734,43735
84,82,43748,43764
84,137,43783,43791
84,16,43810,43821
85,45,43474,43492
85,159,43501,43502
85,184,43510,43512
85,169,43515,43526
85,44,43532,43543
85,87,43549,43550
85,130,43558,43566
85,147,43567,43585
85,119,43587,43600
85,194,43604,43621
85,27,43622,43630
85,131,43640,43642
85,10,43649,43650
85,135,43651,43655
85,89,43661,43676
85,154,43681,43686
85,142,43693,43713
85,23,43720,43723
85,127,43732,43741
85,166,43742,43752
85,16,43757,43763
85,116,43766,43785
85,160,43787,43794
85,71,43799,43800
85,85,43809,43813
85,17,43817,43818
85,8,43822,43823
85,119,43828,0
86,76,43495,43506
86,195,43534,43549
86,121,43558,43572
86,70,43619,43629
87,80,43471,43472
87,86,43475,43480
87,124,43489,43504
87,181,43510,43515
87,195,43522,43533
87,121,43534,43553
87,86,43557,43574
87,129,43575,43580
87,72,43584,43604
87,199,43608,43627
87,15,43632,43647
87,138,43652,43667
87,55,43671,43682
87,76,43686,43688
87,22,43694,43706
87,90,43711,43720
87,135,43729,43744
87,192,43749,43755
87,166,43757,43768
87,127,43770,43781
87,54,43784,43791
87,17,43796,43813
87,90,43819,0
88,27,43467,43486
88,45,43488,43493
88,31,43498,43508
88,181,43513,43527
88,36,43531,43533
88,86,43540,43559
88,192,43568,43571
88,31,43576,43587
88,9,43595,43604
88,47,43607,43612
88,92,43622,43638
88,125,43644,43659
88,119,43668,43680
88,153,43689,43709
88,44,43710,43720
88,58,43721,43729
88,72,43733,43753
88,70,43754,43764
88,170,43772,43789
88,51,43793,43794
88,99,43796,43809
88,175,43818,43824
88,15,43826,0
89,10,43453,43466
89,167,43467,43470
89,86,43478,43481
89,43,43485,43504
89,138,43512,43514
89,39,43522,43534
89,69,43537,43538
89,45,43547,43556
89,107,43562,43578
89,193,43587,43606
89,20,43610,43611
89,23,43613,43627
89,82,43641,43647
89,7,43661,43678
89,175,43681,43693
89,145,43697,43717
89,108,43727,43733
89,66,43740,43746
89,1,43759,43773
89,16,43782,43785
89,174,43788,43791
